BAWA DOMAIN FILTER v3.1 REPORT
==========================================================================================
Total scanned        : 70,000
Duplicates removed   : 0
Invalid domains      : 38,273
Rejected (no keyword): 26,644
Rejected (low score) : 309
Premium selected     : 4,774

TOP QUALIFIED DOMAINS
------------------------------------------------------------------------------------------
RANK | SCORE | DOMAIN | RATING | TLD | CATEGORY | KEYWORDS
2929 | 074 | holdinggroupe.com | STRONG | .com | Business | group
2930 | 074 | khoidanggroup.com | STRONG | .com | Business | group
2931 | 074 | laurakesinger.com | STRONG | .com | Beauty | aura
2932 | 074 | lntravelgroup.com | STRONG | .com | Business | group
2933 | 074 | monetifygroup.com | STRONG | .com | Business | group
2934 | 074 | paviliumgroup.com | STRONG | .com | Business | group
2935 | 074 | sdhautosgroup.com | STRONG | .com | Business | group
2936 | 074 | wsfitnessclub.com | STRONG | .com | Health | fitness
2937 | 074 | xataretrowood.com | STRONG | .com | Home | wood
2938 | 074 | afgruppengroup.com | STRONG | .com | Business | group
2939 | 074 | auraluxcutlery.com | STRONG | .com | Beauty | aura
2940 | 074 | boxwoodandbeam.com | STRONG | .com | Home | wood
2941 | 074 | caldwellgroups.com | STRONG | .com | Business | group
2942 | 074 | comcastgroupco.com | STRONG | .com | Business | group
2943 | 074 | corppropaganda.com | STRONG | .com | RealEstate | prop
2944 | 074 | cunbetfacebook.com | STRONG | .com | Beauty | face
2945 | 074 | dralauratellez.com | STRONG | .com | Beauty | aura
2946 | 074 | gymbobsfitness.com | STRONG | .com | Health | fitness
2947 | 074 | happyhomedeals.net | STRONG | .net | Ecommerce | deal,home
2948 | 074 | joinchampgroup.com | STRONG | .com | Business | group
2949 | 074 | leaplegalgroup.com | STRONG | .com | Business | group
2950 | 074 | lestarlawgroup.com | STRONG | .com | Business | group
2951 | 074 | lindenrowgroup.com | STRONG | .com | Business | group
2952 | 074 | mexpropainting.com | STRONG | .com | RealEstate | prop
2953 | 074 | officehealthmd.com | STRONG | .com | Health | health
2954 | 074 | ownwhisperwood.com | STRONG | .com | Home | wood
2955 | 074 | prohealthyfuel.com | STRONG | .com | Health | health
2956 | 074 | prophotoseller.com | STRONG | .com | RealEstate | prop
2957 | 074 | umirestaurante.com | STRONG | .com | Beauty | aura
2958 | 074 | agenticwebworld.com | STRONG | .com | AI | agent
2959 | 074 | almawellnessuae.com | STRONG | .com | Health | wellness
2960 | 074 | anthropicinvest.com | STRONG | .com | Finance | invest
2961 | 074 | bellatrixrealty.com | STRONG | .com | RealEstate | realty
2962 | 074 | commerzbankmark.com | STRONG | .com | Finance | bank
2963 | 074 | educationeditco.com | STRONG | .com | Education | education
2964 | 074 | enterprisesbank.com | STRONG | .com | Finance | bank
2965 | 074 | envoyinvestment.com | STRONG | .com | Finance | invest
2966 | 074 | feralrealestate.com | STRONG | .com | RealEstate | estate
2967 | 074 | hermesagenticai.com | STRONG | .com | AI | agent
2968 | 074 | imwealthsecrets.com | STRONG | .com | Finance | wealth
2969 | 074 | investmentgurus.com | STRONG | .com | Finance | invest
2970 | 074 | investmentlobby.com | STRONG | .com | Finance | invest
2971 | 074 | momentumagentic.com | STRONG | .com | AI | agent
2972 | 074 | phenomenalagent.com | STRONG | .com | AI | agent
2973 | 074 | preflightwealth.com | STRONG | .com | Finance | wealth
2974 | 074 | punchfitnesshub.com | STRONG | .com | Health | fitness
2975 | 074 | realestateotero.com | STRONG | .com | RealEstate | estate
2976 | 074 | realwealthrules.com | STRONG | .com | Finance | wealth
2977 | 074 | shop-oceanterra.com | STRONG | .com | Ecommerce | shop
2978 | 074 | thejasoncapital.com | STRONG | .com | Finance | capital
2979 | 074 | timbreinvesting.com | STRONG | .com | Finance | invest
2980 | 074 | towingfairbanks.com | STRONG | .com | Finance | bank
2981 | 074 | trilivywellness.com | STRONG | .com | Health | wellness
2982 | 074 | wellnessfablife.com | STRONG | .com | Health | wellness
2983 | 074 | capaveniracademy.com | STRONG | .com | Education | academy
2984 | 074 | clinicadopereiro.com | STRONG | .com | Health | clinic
2985 | 074 | ericcapitalnotes.com | STRONG | .com | Finance | capital
2986 | 074 | financequizworld.com | STRONG | .com | Finance | finance
2987 | 074 | floreabeautycare.com | STRONG | .com | Beauty | beauty
2988 | 074 | forevermeacademy.com | STRONG | .com | Education | academy
2989 | 074 | forttrustcapital.com | STRONG | .com | Finance | capital
2990 | 074 | fredabeautytouch.com | STRONG | .com | Beauty | beauty
2991 | 074 | mcracketsacademy.com | STRONG | .com | Education | academy
2992 | 074 | morphmetaacademy.com | STRONG | .com | Education | academy
2993 | 074 | pascoalincapital.com | STRONG | .com | Finance | capital
2994 | 074 | saraperezacademy.com | STRONG | .com | Education | academy
2995 | 074 | surgeexitcapital.com | STRONG | .com | Finance | capital
2996 | 074 | wolksatcapitalai.com | STRONG | .com | Finance | capital
2997 | 074 | 4psmarketinggroup.com | STRONG | .com | Business | group,market
2998 | 074 | beattieroseclinic.com | STRONG | .com | Health | clinic
2999 | 074 | burgeontonacademy.com | STRONG | .com | Education | academy
3000 | 074 | clinicanewconcept.com | STRONG | .com | Health | clinic
3001 | 074 | dukecapitalmotors.com | STRONG | .com | Finance | capital
3002 | 074 | femmesalesacademy.com | STRONG | .com | Education | academy
3003 | 074 | freemanbeautycare.com | STRONG | .com | Beauty | beauty
3004 | 074 | karpenrealtygroup.com | STRONG | .com | Business | group,realty
3005 | 074 | kbeautyfieldnotes.com | STRONG | .com | Beauty | beauty
3006 | 074 | naeemquranacademy.com | STRONG | .com | Education | academy
3007 | 074 | royalbeautygarden.com | STRONG | .com | Beauty | beauty
3008 | 074 | stonehangecapital.com | STRONG | .com | Finance | capital
3009 | 074 | britneysbeautymark.com | STRONG | .com | Beauty | beauty
3010 | 074 | centurystarfashion.com | STRONG | .com | Fashion | fashion
3011 | 074 | creaclinicacapilar.com | STRONG | .com | Health | clinic
3012 | 074 | englishcampacademy.com | STRONG | .com | Education | academy
3013 | 074 | grandmasterfinance.com | STRONG | .com | Finance | finance
3014 | 074 | innergardenacademy.com | STRONG | .com | Education | academy
3015 | 074 | litefinancevietnam.com | STRONG | .com | Finance | finance
3016 | 074 | standingoakcapital.com | STRONG | .com | Finance | capital
3017 | 074 | veliorawealthgroup.com | STRONG | .com | Business | group,wealth
3018 | 073 | alllabs.tech | STRONG | .tech | Tech | labs
3019 | 073 | med-stic.co.uk | STRONG | .co.uk | Health | med
3020 | 073 | brokecoin.net | STRONG | .net | Finance | coin
3021 | 073 | buildfork.net | STRONG | .net | RealEstate | build
3022 | 073 | cajunlabs.net | STRONG | .net | Tech | labs
3023 | 073 | duecoffee.co.uk | STRONG | .co.uk | Food | coffee
3024 | 073 | glowshine.net | STRONG | .net | Beauty | glow
3025 | 073 | honestman.net | STRONG | .net | Home | nest
3026 | 073 | para-casa.store | STRONG | .store | Home | casa
3027 | 073 | rosmartin.net | STRONG | .net | Ecommerce | mart
3028 | 073 | seckyland.tech | STRONG | .tech | RealEstate | land
3029 | 073 | venusdata.net | STRONG | .net | Tech | data
3030 | 073 | ansafebaby.net | STRONG | .net | Kids | baby
3031 | 073 | benzinvest.net | STRONG | .net | Finance | invest
3032 | 073 | mediapilot.tech | STRONG | .tech | Business | media
3033 | 073 | seoul-home.store | STRONG | .store | Home | home
3034 | 073 | smartpitch.co | STRONG | .co | Ecommerce | mart
3035 | 073 | vibeboards.tech | STRONG | .tech | Home | vibe
3036 | 073 | artclinical.net | STRONG | .net | Health | clinic
3037 | 073 | baclassof67.com | STRONG | .com | Education | class
3038 | 073 | blawnygroup.com | STRONG | .com | Business | group
3039 | 073 | pureharvest.co | STRONG | .co | Beauty | pure
3040 | 073 | surfcoach23.com | STRONG | .com | Education | coach
3041 | 073 | clinicalmail.net | STRONG | .net | Health | clinic
3042 | 073 | scalpingroom.io | STRONG | .io | Home | room
3043 | 073 | workspacehub.io | STRONG | .io | Home | space
3044 | 073 | baemin-secure.com | STRONG | .com | Health | cure
3045 | 073 | bypureessence.com | STRONG | .com | Beauty | pure
3046 | 073 | creativebench.ai | STRONG | .ai | Business | creative
3047 | 073 | garni-martina.com | STRONG | .com | Ecommerce | mart
3048 | 073 | godofcoins-de.com | STRONG | .com | Finance | coin
3049 | 073 | myusabuilders.com | STRONG | .com | RealEstate | build
3050 | 073 | orugagroupltd.shop | STRONG | .shop | Business | agro,group
3051 | 073 | pottreestudio.in | STRONG | .in | Business | studio
3052 | 073 | purepacetrack.com | STRONG | .com | Beauty | pure
3053 | 073 | secure-mydocs.com | STRONG | .com | Health | cure
3054 | 073 | thebigdoglabs.com | STRONG | .com | Tech | labs
3055 | 073 | tricorq-group.com | STRONG | .com | Business | group
3056 | 073 | ultimet-group.com | STRONG | .com | Business | group
3057 | 073 | useameloaflow.com | STRONG | .com | Tech | flow
3058 | 073 | useameloalabs.com | STRONG | .com | Tech | labs
3059 | 073 | bluewoodstudio.net | STRONG | .net | Business | studio,wood
3060 | 073 | dinamora-bitex.com | STRONG | .com | Food | bite
3061 | 073 | encountr-group.com | STRONG | .com | Business | group
3062 | 073 | jobplannerpure.com | STRONG | .com | Beauty | pure
3063 | 073 | purecredlineco.com | STRONG | .com | Beauty | pure
3064 | 073 | sampling-group.com | STRONG | .com | Business | group
3065 | 073 | synomold-group.com | STRONG | .com | Business | group
3066 | 073 | trykickstartai.com | STRONG | .com | Fashion | kicks
3067 | 073 | trysitebuilder.com | STRONG | .com | RealEstate | build
3068 | 073 | universalpures.com | STRONG | .com | Beauty | pure
3069 | 073 | veda-lifestyle.com | STRONG | .com | Fashion | style
3070 | 073 | xbrandproducts.com | STRONG | .com | Ecommerce | brand
3071 | 073 | action-wellness.com | STRONG | .com | Health | wellness
3072 | 073 | artfittistudios.com | STRONG | .com | Business | studio
3073 | 073 | ashhansonstudio.com | STRONG | .com | Business | studio
3074 | 073 | beatrizabrandao.com | STRONG | .com | Ecommerce | brand
3075 | 073 | become-wellness.com | STRONG | .com | Health | wellness
3076 | 073 | bloomstudiocluj.com | STRONG | .com | Business | studio
3077 | 073 | brandbarcouture.com | STRONG | .com | Ecommerce | brand
3078 | 073 | clownkingstudio.com | STRONG | .com | Business | studio
3079 | 073 | dreamstudiosltd.com | STRONG | .com | Business | studio
3080 | 073 | elevatedstudioz.com | STRONG | .com | Business | studio
3081 | 073 | fourstar-wealth.com | STRONG | .com | Finance | wealth
3082 | 073 | greenoak-wealth.com | STRONG | .com | Finance | wealth
3083 | 073 | halomoonstudios.com | STRONG | .com | Business | studio
3084 | 073 | hellkitestudios.com | STRONG | .com | Business | studio
3085 | 073 | katystarrstudio.com | STRONG | .com | Business | studio
3086 | 073 | layernovastudio.com | STRONG | .com | Business | studio
3087 | 073 | luckyfourstudio.com | STRONG | .com | Business | studio
3088 | 073 | lystattoostudio.com | STRONG | .com | Business | studio
3089 | 073 | madebyfirebrand.com | STRONG | .com | Ecommerce | brand
3090 | 073 | milesbeadstudio.com | STRONG | .com | Business | studio
3091 | 073 | posterfoxstudio.com | STRONG | .com | Business | studio
3092 | 073 | samglobalbrands.com | STRONG | .com | Ecommerce | brand
3093 | 073 | studiochoupette.com | STRONG | .com | Business | studio
3094 | 073 | studiofcreation.com | STRONG | .com | Business | studio
3095 | 073 | webmethodstudio.com | STRONG | .com | Business | studio
3096 | 073 | best-medicaldiet.com | STRONG | .com | Health | diet,medical
3097 | 073 | tueremis-finance.com | STRONG | .com | Finance | finance
3098 | 072 | smart-77.com | STRONG | .com | Ecommerce | mart
3099 | 072 | ghsinvest.shop | STRONG | .shop | Finance | invest
3100 | 072 | race-land.co.uk | STRONG | .co.uk | RealEstate | land
3101 | 072 | stoneface.store | STRONG | .store | Beauty | face
3102 | 072 | fixsyncron.com | STRONG | .com | Tech | sync
3103 | 072 | fossilpaws.store | STRONG | .store | Pets | paws
3104 | 072 | mindstyled.com | STRONG | .com | Fashion | style
3105 | 072 | nashmarket.org | STRONG | .org | Ecommerce | market
3106 | 072 | polaris-ai.org | STRONG | .org | AI | ai
3107 | 072 | toughstack.shop | STRONG | .shop | Tech | stack
3108 | 072 | zoomieland.store | STRONG | .store | RealEstate | land
3109 | 072 | dailyshopdz.store | STRONG | .store | Ecommerce | shop
3110 | 072 | ecommarkett.shop | STRONG | .shop | Ecommerce | market
3111 | 072 | evrgrnbrand.com | STRONG | .com | Ecommerce | brand
3112 | 072 | findsmarket.shop | STRONG | .shop | Ecommerce | market
3113 | 072 | glamreserve.app | STRONG | .app | Beauty | glam
3114 | 072 | grabbitshop.store | STRONG | .store | Ecommerce | shop
3115 | 072 | nantystudio.in | STRONG | .in | Business | studio
3116 | 072 | proviastore.shop | STRONG | .shop | Ecommerce | store
3117 | 072 | sheshopping.shop | STRONG | .shop | Ecommerce | shop
3118 | 072 | ai-nextlevel.store | STRONG | .store | AI | ai
3119 | 072 | alexashopper.store | STRONG | .store | Ecommerce | shop
3120 | 072 | clashmasters.app | STRONG | .app | Beauty | lash
3121 | 072 | quantisstore.shop | STRONG | .shop | Ecommerce | store
3122 | 072 | recargastore.shop | STRONG | .shop | Ecommerce | store
3123 | 072 | shopbargains.store | STRONG | .store | Ecommerce | shop
3124 | 072 | trycreativeq.com | STRONG | .com | Business | creative
3125 | 072 | abstract2code.com | STRONG | .com | Tech | code
3126 | 072 | ishaanidental.in | STRONG | .in | Health | dental
3127 | 072 | jmtradingsarl.com | STRONG | .com | Finance | trading
3128 | 072 | kresthomecare.in | STRONG | .in | Home | home
3129 | 072 | tryspecmodels.com | STRONG | .com | AI | model,models
3130 | 072 | jwxadsplatform.com | STRONG | .com | Tech | platform
3131 | 072 | n1betpromocode.com | STRONG | .com | Tech | code
3132 | 072 | techsyhlutions.com | STRONG | .com | Tech | tech
3133 | 072 | adszillatrading.com | STRONG | .com | Finance | trading
3134 | 072 | arthomebusiness.com | STRONG | .com | Home | home
3135 | 072 | elitecoursework.com | STRONG | .com | Education | course
3136 | 072 | fridaylearnings.com | STRONG | .com | Education | learn
3137 | 072 | gardenhomehaven.com | STRONG | .com | Home | home
3138 | 072 | getcloudcredits.com | STRONG | .com | Tech | cloud
3139 | 072 | goldencybertaxi.com | STRONG | .com | Tech | cyber
3140 | 072 | hennandharthome.com | STRONG | .com | Home | home
3141 | 072 | medcorpsmedical.com | STRONG | .com | Health | medical
3142 | 072 | medicallifecare.com | STRONG | .com | Health | medical
3143 | 072 | mymatkasoftware.com | STRONG | .com | Tech | software
3144 | 072 | studenthomeloan.com | STRONG | .com | Home | home
3145 | 072 | studio-speakers.com | STRONG | .com | Business | studio
3146 | 072 | treydexplatform.com | STRONG | .com | Tech | platform
3147 | 072 | walletprojector.com | STRONG | .com | Finance | wallet
3148 | 072 | adjusttohealthaz.com | STRONG | .com | Health | health
3149 | 072 | annapurnikafoods.com | STRONG | .com | Food | food
3150 | 072 | cloudysquidgames.com | STRONG | .com | Tech | cloud
3151 | 072 | healthcueshealth.com | STRONG | .com | Health | health
3152 | 072 | healthcuesonline.com | STRONG | .com | Health | health
3153 | 072 | healthiestoption.com | STRONG | .com | Health | health
3154 | 072 | meritbridgecloud.com | STRONG | .com | Tech | cloud
3155 | 072 | motinawholefoods.com | STRONG | .com | Food | food
3156 | 072 | mountainwestfood.com | STRONG | .com | Food | food
3157 | 072 | peaktidesoftware.com | STRONG | .com | Tech | software
3158 | 072 | phonelockercloud.com | STRONG | .com | Tech | cloud
3159 | 072 | raincoatsoftware.com | STRONG | .com | Tech | software
3160 | 072 | sartikagrahafood.com | STRONG | .com | Food | food
3161 | 072 | aliensintheclouds.com | STRONG | .com | Tech | cloud
3162 | 072 | cloudglobesystems.com | STRONG | .com | Tech | cloud
3163 | 072 | connecthealthcues.com | STRONG | .com | Health | health
3164 | 072 | creatlvefinefoods.com | STRONG | .com | Food | food
3165 | 072 | dutchfoodventures.com | STRONG | .com | Food | food
3166 | 072 | explorehealthcues.com | STRONG | .com | Health | health
3167 | 072 | getvervainthreads.com | STRONG | .com | Fashion | thread,threads
3168 | 072 | healthandsafetyja.com | STRONG | .com | Health | health
3169 | 072 | prestigefoodscorp.com | STRONG | .com | Food | food
3170 | 072 | renolithealthcare.com | STRONG | .com | Health | health
3171 | 072 | smarthaircosmetic.store | STRONG | .store | Beauty | cosmetic,hair,mart
3172 | 072 | thehavenwoodgroup.com | STRONG | .com | Business | group,wood
3173 | 072 | whiteeaglefoodsnj.com | STRONG | .com | Food | food
3174 | 072 | allwaymentalhealth.com | STRONG | .com | Health | health
3175 | 072 | astrosomatichealth.com | STRONG | .com | Health | health
3176 | 072 | discoverhealthcues.com | STRONG | .com | Health | health
3177 | 072 | healthcuesbenefits.com | STRONG | .com | Health | health
3178 | 072 | healthcuesemployer.com | STRONG | .com | Health | health
3179 | 072 | simplehealthdigest.com | STRONG | .com | Health | health
3180 | 071 | nxtlabs.shop | STRONG | .shop | Tech | labs
3181 | 071 | 222agent.com | STRONG | .com | AI | agent
3182 | 071 | 333agent.com | STRONG | .com | AI | agent
3183 | 071 | fracsync.co | STRONG | .co | Tech | sync
3184 | 071 | puresoul.org | STRONG | .org | Beauty | pure
3185 | 071 | airflowac.co.uk | STRONG | .co.uk | Tech | flow
3186 | 071 | dafemedia.net | STRONG | .net | Business | media
3187 | 071 | happymart.tech | STRONG | .tech | Ecommerce | mart
3188 | 071 | rsarchive.net | STRONG | .net | RealEstate | arch
3189 | 071 | smartvoro.co.uk | STRONG | .co.uk | Ecommerce | mart
3190 | 071 | topxspace.net | STRONG | .net | Home | space
3191 | 071 | das-studio.net | STRONG | .net | Business | studio
3192 | 071 | faraydecor.net | STRONG | .net | Home | decor
3193 | 071 | homelogger.net | STRONG | .net | Home | home
3194 | 071 | kimatahome.net | STRONG | .net | Home | home
3195 | 071 | puretime01.com | STRONG | .com | Beauty | pure
3196 | 071 | 309software.com | STRONG | .com | Tech | software
